fOTU_name,length,nb_contigs,nb_proteins,total_avg_depth,GC,viral_content,percentage_of_viral_contigs,percentage_of_viral_nucleotides,average_bin_p_value,average_hit_p_value,fOTU_composition,plasmid_nucleotide_percentage,chromosome_nucleotide_percentage,unclassified_nucleotide_percentage,plasmid_contig_percentage,chromosome_contig_percentage,unclassified_contig_percentage
cogOTU_11,181076879,15864,178002,128.87103661163948,0.4458508476943652,Low,0.004853756933938478,0.0013766914990842095,0.5441001126525963,0.032875242784433795,bacterial_chromosome,0.04573250348543946,0.8390559128203221,0.11521158369423855,0.1645234493192133,0.5043494704992436,0.33112708018154313
cogOTU_110,97470,21,131,60.134647519585506,0.5492048835539141,High,0.7142857142857143,0.6744741971888786,0.033813499114209,0.01604599098057347,mixed,0.2582025238534934,0.34222837796245004,0.3995690981840566,0.2857142857142857,0.3333333333333333,0.3809523809523809
cogOTU_1100,74027,17,97,139.08408284279656,0.6365785456657705,Medium,0.35294117647058826,0.32858281437853754,0.09084031689507636,0.033182907345321304,unclassified,0.22613370797141585,0.09073716346738353,0.6831291285612007,0.1176470588235294,0.17647058823529413,0.7058823529411764
cogOTU_1101,21809,2,32,26.281525943417854,0.4611398963730566,Very_high,1.0,1.0,0.01067184089255398,0.01067184089255398,plasmid,0.5262506304736576,0.0,0.4737493695263424,0.5,0.0,0.5
cogOTU_1102,86826,18,92,7.475028848651326,0.4440029484255868,Low,0.0,0.0,0.6016481839039204,0.0,unclassified,0.1876626816852095,0.16389100039158774,0.6484463179232027,0.3333333333333333,0.16666666666666666,0.5
cogOTU_1103,190007,23,256,14.781942716477811,0.5844205739788534,Very_high,0.6086956521739131,0.7898761624571726,0.056610580412530025,0.01749132657311704,bacterial_chromosome,0.161541416895167,0.5592846579336551,0.2791739251711779,0.2608695652173913,0.3043478260869565,0.4347826086956521
cogOTU_1104,253634,19,286,18.796402351549872,0.5027283408375849,Low,0.21052631578947367,0.05072269490683426,0.09231825352144124,0.03618305338411898,bacterial_chromosome,0.06219592010534865,0.5883793182302057,0.3494247616644456,0.3157894736842105,0.2631578947368421,0.42105263157894735
cogOTU_1105,394353,12,499,45.117553798678095,0.5713459768278674,Very_high,0.6666666666666666,0.8840632631170551,0.04813197924726685,0.022393257493512668,bacterial_chromosome,0.011466883731073432,0.5496395361516205,0.4388935801173061,0.16666666666666666,0.3333333333333333,0.5
cogOTU_1106,81190,19,140,2.2819631073445006,0.3451287104323192,Very_high,0.9473684210526316,0.9715974873752924,0.011948446850484143,0.009642583889450973,unclassified,0.12688754772755265,0.28935829535657104,0.5837541569158764,0.21052631578947367,0.3157894736842105,0.4736842105263158
cogOTU_1107,13670527,1643,12307,9.73526887050468,0.6116165821551721,Low,0.0054777845404747425,0.0022432200309468685,0.5790335122847104,0.03223948149055297,bacterial_chromosome,0.055814015070523616,0.6652957124476621,0.2788902724818143,0.12659768715763847,0.4205721241631161,0.4528301886792453
cogOTU_1108,40487,11,72,222.41878565878918,0.6373403808629929,Low,0.0,0.0,0.4783959845667008,0.0,plasmid,0.6456393410230444,0.0448292044359918,0.30953145454096376,0.4545454545454545,0.09090909090909093,0.4545454545454546
cogOTU_1109,63846,14,94,5.1848854152022055,0.5676158255803029,Low,0.07142857142857142,0.04820975472230052,0.16655132650762308,0.0246179966044143,unclassified,0.054459167371487635,0.4246468063778467,0.5208940262506656,0.07142857142857142,0.5,0.4285714285714286
cogOTU_111,23320,4,28,48.695111680960544,0.6209691252144083,Very_high,0.75,0.8714408233276157,0.034270042942773575,0.01971712134068697,mixed,0.4508576329331047,0.07504288164665524,0.4740994854202401,0.5,0.25,0.25
cogOTU_1110,388351,51,389,6.792842396009278,0.2965564656715187,Very_high,0.9411764705882352,0.9799202268051324,0.01860957698466796,0.014548631212890016,bacterial_chromosome,0.1271839135215308,0.6695154641033498,0.20330062237511934,0.3333333333333333,0.392156862745098,0.27450980392156865
cogOTU_1111,43660,4,92,24.165292040219878,0.4705680256527712,Very_high,1.0,1.0,0.0006366723259762318,0.0006366723259762318,plasmid,0.5434722858451672,0.0,0.4565277141548328,0.5,0.0,0.5
cogOTU_1112,2743073,168,2853,13.646765266069,0.4135387574446615,High,0.4940476190476191,0.5898337375636741,0.07078644662209183,0.02895245813151713,bacterial_chromosome,0.06072350243686552,0.7191642366061712,0.22011226095696326,0.13690476190476192,0.5654761904761905,0.2976190476190477
cogOTU_1113,328437,5,385,14.394996182586008,0.6345570078888796,Low,0.0,0.0,0.318190637885035,0.0,bacterial_chromosome,0.0,0.7915521089280441,0.20844789107195594,0.0,0.8,0.2
cogOTU_1114,44756,11,54,5.590305104120119,0.5118196442935027,Low,0.18181818181818185,0.2058494950397712,0.23485236648880475,0.02874120785835556,unclassified,0.11133702743766198,0.28378317990883906,0.604879792653499,0.09090909090909093,0.2727272727272727,0.6363636363636364
cogOTU_1115,39668,17,61,7.696942186321468,0.525335282847635,Very_high,0.8235294117647058,0.8201068871634567,0.017742538114854274,0.010320712243350105,plasmid,0.8021074921851367,0.04025915095290916,0.15763335686195426,0.7647058823529411,0.05882352941176471,0.17647058823529416
cogOTU_1116,22033204,3526,21689,22.767589351748576,0.6067604602580723,Low,0.0008508224617129892,0.0002606066734552088,0.8101974256460285,0.007493921154382735,bacterial_chromosome,0.03457985502244703,0.7829392402484904,0.18248090472906264,0.07969370391378333,0.6151446398184912,0.3051616562677255
cogOTU_1117,52455,6,43,15.762442605471351,0.4867600800686304,Low,0.0,0.0,0.2011048515351231,0.0,unclassified,0.047259555809741685,0.0,0.9527404441902584,0.16666666666666666,0.0,0.8333333333333334
cogOTU_1118,628686,102,700,18.042345100290767,0.34231078789729674,Very_high,0.9509803921568628,0.9808075891621572,0.013967115003057116,0.010845315828340855,bacterial_chromosome,0.11996926923774348,0.5491724008487544,0.33085832991350217,0.21568627450980396,0.3333333333333333,0.4509803921568627
cogOTU_1119,60901,18,82,60.8787402291309,0.6352605047536163,Very_high,0.7222222222222222,0.7594949179816424,0.047361813868039435,0.02175860085857911,unclassified,0.192739035483818,0.12942316218124494,0.6778378023349371,0.2222222222222222,0.16666666666666666,0.6111111111111112
cogOTU_112,239184,28,366,10.41290519140202,0.4792670078266103,Very_high,0.9642857142857144,0.9847188775168908,0.012476495002063484,0.010495202962767285,unclassified,0.08340022743996255,0.3085992374071844,0.608000535152853,0.17857142857142858,0.3928571428571429,0.4285714285714286
cogOTU_1120,122347,40,229,18.251158963546306,0.3387087546077957,Very_high,0.9,0.9412899376363948,0.022293782661803818,0.011911176910426046,mixed,0.3081154421440657,0.27540519996403673,0.4164793578918976,0.425,0.225,0.35
cogOTU_1121,73338,8,97,6.71184919659658,0.5511603807030463,Very_high,0.75,0.9500668139300228,0.10727442330425753,0.015403380631876153,plasmid,0.9168916523493961,0.04993318606997737,0.03317516158062672,0.625,0.25,0.125
cogOTU_1122,93169,5,123,0.3709567361354098,0.35418433169831176,Very_high,0.6,0.8038403331580246,0.04833858840650014,0.025992400355728036,unclassified,0.06786592106816643,0.0,0.9321340789318336,0.2,0.0,0.8
cogOTU_1123,326960,36,491,61.934851931689494,0.4860380474675801,Very_high,0.9444444444444444,0.9612643748470759,0.02247544943467378,0.01868570422823454,mixed,0.3638334964521654,0.344950452654759,0.2912160508930757,0.5277777777777778,0.16666666666666666,0.3055555555555556
cogOTU_1124,409836,40,535,11.061633364115156,0.6244741799158687,Low,0.2,0.11638313862130215,0.17227187502939684,0.027458509992792385,unclassified,0.3695697791311647,0.0,0.6304302208688353,0.6,0.0,0.4
cogOTU_1125,62170,11,105,4.141017773154254,0.3806498311082517,Low,0.0,0.0,0.21025035509109705,0.0,unclassified,0.14090397297732024,0.3147659642914589,0.5443300627312209,0.2727272727272727,0.18181818181818185,0.5454545454545454
cogOTU_1126,22743,5,24,20.306406737369738,0.4289231851558723,Very_high,1.0,1.0,0.016190792592831998,0.016190792592831998,plasmid,0.8884931627313899,0.11150683726861013,0.0,0.8,0.2,0.0
cogOTU_1127,68040,12,127,16.124988078931516,0.4490593768371545,Very_high,1.0,1.0,0.012511116500929731,0.012511116500929731,plasmid,0.8358759553203997,0.08725749559082893,0.07686654908877133,0.8333333333333334,0.08333333333333333,0.08333333333333326
cogOTU_1128,54467,15,94,49.96151116892796,0.5332403106468138,Very_high,0.6666666666666666,0.7690895404556888,0.043464354362929836,0.012998181801500064,mixed,0.4324636936126462,0.18954596361099385,0.37799034277636,0.3333333333333333,0.2,0.4666666666666667
cogOTU_1129,8947675,2109,8270,12.920468856698545,0.529960911633469,Low,0.005215742057847321,0.004909208258011159,0.5306406571576386,0.03381953554260548,mixed,0.3448756241146443,0.2137586579753958,0.4413657179099599,0.3807491702228544,0.19724988146040776,0.4220009483167377
cogOTU_113,248846,37,403,30.379711511493856,0.40193533349943344,Low,0.16216216216216214,0.20407400560989528,0.1155160470403188,0.03196182322303893,mixed,0.4416185110469929,0.1640050472983291,0.394376441654678,0.4594594594594595,0.13513513513513514,0.4054054054054054
cogOTU_1130,100475,17,165,11.62777722199552,0.6489076884797215,High,0.5294117647058824,0.5785319731276437,0.07123397249185451,0.028894632492921988,unclassified,0.06852450858422493,0.2912565314754914,0.6402189599402837,0.1176470588235294,0.17647058823529413,0.7058823529411764
cogOTU_1131,208315,44,231,14.247154134507834,0.34229892230516284,Very_high,0.9090909090909092,0.965878597316564,0.014923875444179897,0.006715023302704785,mixed,0.1349926793557833,0.4900367232316444,0.3749705974125723,0.25,0.3181818181818182,0.4318181818181819
cogOTU_1132,901791,130,1993,9.715492485391849,0.6821081603165259,Low,0.0,0.0,0.4979426931132957,0.0,bacterial_chromosome,0.0157896896287499,0.6349974661534658,0.3492128442177843,0.04615384615384616,0.5615384615384615,0.39230769230769225
cogOTU_1133,42917,6,51,319.92927825486413,0.4336510007689259,Very_high,0.8333333333333334,0.9489712701260572,0.036841511807323486,0.012711428550738977,bacterial_chromosome,0.0,0.9248316517929958,0.07516834820700424,0.0,0.6666666666666666,0.33333333333333337
cogOTU_1134,197145,12,337,0.4582187709300262,0.40658905881457824,Low,0.0,0.0,0.207645109063631,0.0,bacterial_chromosome,0.011052778411828857,0.948002739100662,0.04094448248750926,0.08333333333333333,0.8333333333333334,0.08333333333333326
cogOTU_1135,199566,14,269,35.04847541992975,0.6668169928745378,Low,0.0,0.0,0.3800517061234645,0.0,bacterial_chromosome,0.0,0.9442740747421906,0.055725925257809394,0.0,0.8571428571428571,0.1428571428571429
cogOTU_1136,108506,12,137,350.19754791121215,0.6404899268243229,Very_high,0.9166666666666666,0.9774298195491492,0.058663422234113076,0.01666662299940326,unclassified,0.04105763736567563,0.08603210882347519,0.8729102538108492,0.16666666666666666,0.08333333333333333,0.75
cogOTU_1137,490721,24,875,201.12594621244455,0.5850473079407648,Very_high,0.8333333333333334,0.9759089176945759,0.038883426278056084,0.025945198702693628,plasmid,0.9279774046759768,0.0,0.07202259532402322,0.75,0.0,0.25
cogOTU_1138,120652,17,237,23.465936301433878,0.5306169810695224,Very_high,0.9411764705882352,0.9633822895600571,0.020671978991814742,0.018765457184017814,mixed,0.2930908729237808,0.2577412724198521,0.4491678546563671,0.29411764705882354,0.35294117647058826,0.3529411764705882
cogOTU_1139,1176392,43,1027,15.03476730051241,0.5199916354412474,Very_high,0.627906976744186,0.8708449224408191,0.06680903527825778,0.02703185542835649,plasmid,0.637551088412706,0.00883038987004332,0.3536185217172506,0.6046511627906976,0.02325581395348837,0.372093023255814
cogOTU_114,38861,3,61,5.598293638609402,0.4275752039319629,Very_high,1.0,1.0,0.00234457110518231,0.00234457110518231,bacterial_chromosome,0.0,1.0,0.0,0.0,1.0,0.0
cogOTU_1140,315394,20,416,20.089392227192022,0.5333963233289154,Very_high,0.8,0.8332054509597521,0.03248847926267282,0.021737812272617032,unclassified,0.2823547689556555,0.16828157796280208,0.5493636530815424,0.45,0.15,0.4
cogOTU_1141,41789855,3390,31903,21.2654356379338,0.6734041312179715,Low,0.01946902654867257,0.005675061566976004,0.4230041826260535,0.0270051864313342,mixed,0.07858636982588238,0.4600413186406127,0.461372311533505,0.2088495575221239,0.3138643067846608,0.4772861356932153
cogOTU_1142,77864,18,77,2.995878265773656,0.4856544744683035,Very_high,0.8888888888888888,0.9468046850919551,0.01548587120770456,0.00984048739829971,unclassified,0.18703123394636806,0.03339155450529128,0.7795772115483407,0.2777777777777778,0.05555555555555555,0.6666666666666666
cogOTU_1143,62920,14,97,9.93906968154164,0.3348378893833439,Low,0.0,0.0,0.5257804506924821,0.0,unclassified,0.13544183089637635,0.2422441195168468,0.6223140495867768,0.21428571428571427,0.14285714285714285,0.6428571428571429
cogOTU_1144,356006,52,392,2.9824638241088635,0.5668780863243879,Low,0.0,0.0,0.3331736888302824,0.0,bacterial_chromosome,0.11441661095599512,0.5904816210962737,0.29510176794773124,0.25,0.3269230769230769,0.4230769230769231
cogOTU_1145,536065,69,685,31.00032186061466,0.6428698012367903,Low,0.10144927536231883,0.04677044761362895,0.2604622526353336,0.025523847396701,bacterial_chromosome,0.062462574501226525,0.8533368154981206,0.08420061000065293,0.17391304347826084,0.5942028985507246,0.2318840579710145
cogOTU_1146,354436,14,550,24.955484875335173,0.4834920831969665,Very_high,0.9285714285714286,0.994630906567053,0.02474497166063892,0.019589917722345564,unclassified,0.005369093432946991,0.0,0.994630906567053,0.07142857142857142,0.0,0.9285714285714286
cogOTU_1147,424656,41,464,12.223216130020065,0.5040008854225536,High,0.5365853658536586,0.5496401793451641,0.06023286945669764,0.02953569548337582,unclassified,0.08722589578388154,0.3502034587995931,0.5625706454165254,0.17073170731707318,0.2926829268292683,0.5365853658536586
cogOTU_1148,390799,56,569,15.289327976501069,0.5500039662332811,High,0.3392857142857143,0.699029424333225,0.12045329490129827,0.027009229602519683,plasmid,0.7324737269030883,0.05232869070801102,0.21519758238890066,0.5,0.125,0.375
cogOTU_1149,279859,19,299,21.80392043538711,0.5437523895961897,Very_high,1.0,1.0,0.0017454244485200804,0.0017454244485200804,plasmid,1.0,0.0,0.0,1.0,0.0,0.0
cogOTU_115,353305,48,336,15.490999202371885,0.5064377803880501,High,0.6666666666666666,0.7331767170008916,0.07364772433229154,0.010504295464106035,mixed,0.23602553034913176,0.44622917875490015,0.3177452908959681,0.3125,0.375,0.3125
cogOTU_1150,335527,24,463,29.16716401300104,0.6497301260405272,Low,0.04166666666666666,0.01324185534994203,0.23146159929215596,0.00873150618481688,plasmid,0.822467342419537,0.0,0.17753265758046302,0.7083333333333334,0.0,0.29166666666666663
cogOTU_1151,1463373,142,1764,27.637801393118163,0.5007130786204201,Medium,0.3732394366197183,0.3864318939873839,0.0948488555192648,0.020939910517136253,plasmid,0.6241306898514596,0.010547550077799714,0.3653217600707407,0.5563380281690141,0.035211267605633804,0.4084507042253521
cogOTU_1152,135716,18,113,12.20863235060494,0.4343703026909133,Medium,0.3888888888888889,0.333505260986177,0.05530651008782697,0.026510370293002603,bacterial_chromosome,0.0774558637154057,0.5192829143210823,0.403261221963512,0.1111111111111111,0.4444444444444444,0.4444444444444444
cogOTU_1153,127638,29,174,13.439370591591842,0.38019241918550906,Medium,0.3793103448275862,0.44515739826697376,0.09631192458582558,0.01822333911353427,mixed,0.09227659474451183,0.4700951127407199,0.4376282925147683,0.1724137931034483,0.3793103448275862,0.4482758620689655
cogOTU_1154,54042441,3421,40833,13.253710569057407,0.68252610943314,Low,0.029231218941829874,0.008770754822122117,0.3661218683565399,0.029641291381423164,unclassified,0.11797426026703715,0.23347687052107804,0.6485488692118848,0.2394036831335867,0.2391113709441684,0.5214849459222449
cogOTU_1155,178205,23,275,23.402089762728878,0.496316040515137,Very_high,1.0,1.0,0.011269353235687457,0.011269353235687457,bacterial_chromosome,0.027384192362728318,0.6896888415027637,0.2829269661345081,0.08695652173913042,0.5652173913043478,0.3478260869565217
cogOTU_1156,123243,6,192,148.02456946893537,0.4261418498413704,Very_high,0.8333333333333334,0.9160276851423609,0.026477484032662285,0.018675721561969418,plasmid,0.9061447708997672,0.0,0.09385522910023293,0.8333333333333334,0.0,0.16666666666666666
cogOTU_1157,91303,14,113,14.323918482777126,0.41364467761190776,Very_high,0.8571428571428571,0.895523695825986,0.0264339272610136,0.013214874875904002,unclassified,0.14231733897024193,0.1089668466534506,0.7487158143763075,0.21428571428571427,0.14285714285714285,0.6428571428571429
cogOTU_1158,49485,4,61,5.853765672830152,0.4875214711528745,Very_high,1.0,1.0,0.008337375697307782,0.008337375697307782,bacterial_chromosome,0.0,0.6064059816105891,0.3935940183894109,0.0,0.5,0.5
cogOTU_1159,27374164,4045,23886,11.629023198143301,0.665528561895077,Low,0.006427688504326329,0.004684015190381704,0.6433105293435688,0.030565429726146707,bacterial_chromosome,0.07365923576698087,0.6487907722040388,0.27754999202898034,0.12088998763906054,0.5409147095179233,0.3381953028430161
cogOTU_116,126980,18,139,3.462377671440384,0.5104110883603716,Very_high,1.0,1.0,0.0059025902012343106,0.0059025902012343106,unclassified,0.2450779650338636,0.23418648606079695,0.5207355489053395,0.2777777777777778,0.2222222222222222,0.5
cogOTU_1160,28663,5,28,12.758138363395314,0.5149844747583995,Low,0.0,0.0,0.2538685423235508,0.0,plasmid,0.5325681191780344,0.0,0.4674318808219656,0.4,0.0,0.6
cogOTU_1161,141242,47,249,47.74234720040781,0.5575537021565823,High,0.5319148936170213,0.6189164696053582,0.07252243771396975,0.018308916162634456,plasmid,0.6039138499879639,0.03592415853641268,0.3601619914756233,0.5957446808510638,0.0425531914893617,0.36170212765957455
cogOTU_1162,44713,4,50,3.609781240534073,0.5111488828752264,Very_high,0.75,0.7524880907118735,0.036441911229687096,0.031045355323793336,plasmid,1.0,0.0,0.0,1.0,0.0,0.0
